                                                      File1	                                                      File2	  Time1_JS	  Time2_JS	      Lon1	      Lat1	      Lon2	      Lat2	  U_vel_ms	  V_vel_ms	Speed_kmdy	  Bear_deg	 Maxcorr1	 Maxcorr2	 img1_mean	  img1_std	 img2_mean	  img2_std	img1s_mean	 img1s_std	 Per_Valid
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.19743	73.66333	-134.94441	73.56429	0.09121	-0.12598	13.43816	144.09671	0.43679	0.72777	0.0488472	0.0285458	0.0517848	0.0290329	0.0504159	0.0306547	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.19743	73.77589	-134.93036	73.67684	0.09563	-0.12596	13.66425	142.79282	0.56281	0.7882	0.0521702	0.0318975	0.0505713	0.0309406	0.0489413	0.0321931	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.19743	73.88845	-134.93036	73.7849	0.09502	-0.1317	14.0315	144.19077	0.56501	0.82449	0.04989	0.0338763	0.0482006	0.0321302	0.0461549	0.0332677	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.00551	-134.94441	73.90195	0.09434	-0.1317	13.99759	144.38493	0.53877	0.8578	0.0461045	0.0345193	0.0473595	0.0328644	0.0453625	0.0338379	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.11806	-134.93036	74.01451	0.09863	-0.13168	14.21501	143.16525	0.55788	0.89179	0.0456514	0.0343264	0.0408451	0.0301769	0.0384271	0.0305951	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.23062	-134.93036	74.12707	0.09796	-0.13169	14.18034	143.35518	0.60899	0.89333	0.0391444	0.0316813	0.0408073	0.0297155	0.0380496	0.0299015	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.34318	-134.93036	74.23962	0.09728	-0.13169	14.14563	143.5459	0.60623	0.87213	0.0414193	0.0321645	0.0395048	0.0290093	0.0367633	0.0289673	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.45573	-134.91631	74.34768	0.10146	-0.1374	14.75701	143.55757	0.42426	0.87373	0.0413228	0.0317845	0.0388007	0.0260807	0.0355968	0.0252969	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.56829	-134.91631	74.46024	0.10074	-0.1374	14.72047	143.7506	0.57082	0.87583	0.0375217	0.0289572	0.0394271	0.026217	0.0357908	0.0252912	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.68535	-134.90225	74.57729	0.10477	-0.13738	14.92724	142.67102	0.4788	0.89712	0.035576	0.0285202	0.0386155	0.0262637	0.0351994	0.0254226	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.7979	-134.90225	74.68985	0.10402	-0.13738	14.88824	142.86829	0.54216	0.89564	0.0344466	0.0270223	0.0392133	0.025921	0.0355679	0.0252347	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.21149	74.91046	-134.88818	74.80241	0.10797	-0.13736	15.0952	141.83011	0.54266	0.90767	0.0336216	0.0261079	0.0367825	0.0259395	0.0330578	0.0251615	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.22554	75.02302	-134.90225	74.91496	0.10718	-0.13736	15.05331	142.0352	0.63772	0.88957	0.0331588	0.025958	0.0353827	0.0248062	0.0313378	0.0241708	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.22554	75.13557	-134.88818	75.02753	0.11103	-0.13733	15.2581	141.04453	0.52226	0.85576	0.0341953	0.0259631	0.0341929	0.022737	0.0303343	0.0221532	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-135.22554	75.25264	-134.88818	75.14458	0.11018	-0.13734	15.21284	141.26094	0.47164	0.74936	0.0321778	0.0248471	0.0321595	0.0237101	0.0312657	0.0220295	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	71.74536	-134.70546	71.71384	0.04495	-0.04011	5.20474	131.74023	0.69019	0.78558	0.0364684	0.0233063	0.0337991	0.0262033	0.0374045	0.0238395	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	71.85792	-134.69139	71.8264	0.05027	-0.04009	5.55564	128.57233	0.73371	0.80694	0.0427378	0.0257724	0.0438217	0.0253491	0.0430429	0.0262824	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	71.97047	-134.69139	71.93446	0.04998	-0.04583	5.85918	132.51773	0.65765	0.73472	0.0446161	0.0273381	0.0462593	0.0257292	0.0440104	0.0271486	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	72.08303	-134.67734	72.04701	0.0552	-0.04582	6.19827	129.69223	0.61126	0.6835	0.0447985	0.0262306	0.0482265	0.0246043	0.0458525	0.0263242	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	72.19559	-134.67734	72.15957	0.05487	-0.04582	6.17608	129.86565	0.51834	0.59394	0.0463817	0.0259205	0.050383	0.0241442	0.0475502	0.0257714	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	72.30814	-134.66328	72.26762	0.06	-0.05154	6.83389	130.66164	0.43034	0.54039	0.0459901	0.0249676	0.0488702	0.0231606	0.0459731	0.0244915	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	72.42071	-134.64923	72.37118	0.06508	-0.06301	7.8262	134.07326	0.40895	0.58637	0.0460449	0.0231591	0.0485294	0.0221731	0.0458149	0.0233062	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	72.53326	-134.66328	72.46573	0.05935	-0.08596	9.02503	145.37619	0.47471	0.58752	0.0446394	0.0226413	0.0458648	0.0222328	0.0428822	0.0229464	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.8179	72.64582	-134.64923	72.57829	0.06434	-0.08594	9.27571	143.18166	0.45347	0.58322	0.0440906	0.0232021	0.0450623	0.0227644	0.0421409	0.0233137	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	72.75838	-134.63518	72.68634	0.06395	-0.09168	9.65747	145.10408	0.46759	0.6659	0.0429876	0.0240006	0.0442655	0.0232826	0.0416146	0.0240519	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	72.87093	-134.62111	72.7944	0.06886	-0.09739	10.30572	144.7386	0.47505	0.67241	0.0419799	0.0247986	0.0436654	0.0234381	0.0414817	0.0244518	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	72.98799	-134.60706	72.90695	0.07369	-0.10311	10.94981	144.44958	0.52311	0.74174	0.0427258	0.0257537	0.0457873	0.0237392	0.0436581	0.0247092	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	73.10055	-134.593	73.01951	0.07844	-0.1031	11.19294	142.73373	0.50073	0.69608	0.0445625	0.0261571	0.0467478	0.0235202	0.0440843	0.0243427	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	73.2131	-134.593	73.13206	0.07794	-0.1031	11.16639	142.91159	0.45367	0.6181	0.0454861	0.026208	0.0485014	0.0230926	0.0462234	0.0243596	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	73.32566	-134.57895	73.23562	0.08263	-0.11455	12.20348	144.19363	0.42589	0.58922	0.0479319	0.0258018	0.0496906	0.0230711	0.047823	0.0244735	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	73.43822	-134.5649	73.33466	0.08729	-0.13174	13.65473	146.47113	0.396	0.64198	0.0493974	0.0260694	0.0514154	0.0243749	0.0497492	0.0261789	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	73.55077	-134.55083	73.44722	0.09183	-0.13172	13.87348	145.11768	0.42745	0.75766	0.0509586	0.0279087	0.0511079	0.0266549	0.0501028	0.0286	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	73.66333	-134.55083	73.55978	0.09122	-0.13171	13.84289	145.29425	0.56635	0.78824	0.0519561	0.0297175	0.0526911	0.0293921	0.0522538	0.0316176	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.80385	73.77589	-134.53677	73.67234	0.09565	-0.13169	14.06279	144.0092	0.56642	0.85661	0.0531735	0.0325524	0.0506527	0.0314491	0.050193	0.033715	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	73.88845	-134.52272	73.7849	0.09501	-0.1317	14.03095	144.19388	0.56462	0.89361	0.0509351	0.0345828	0.0467056	0.0320929	0.0461948	0.0344	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.00551	-134.52272	73.90195	0.09434	-0.1317	13.99748	144.38554	0.52181	0.87212	0.048502	0.0351454	0.0480546	0.0330197	0.0471509	0.034775	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.11806	-134.50867	74.01451	0.09863	-0.13168	14.21488	143.16722	0.53413	0.89346	0.048683	0.0359935	0.0431925	0.0318883	0.0417986	0.0332705	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.23062	-134.50867	74.12707	0.09795	-0.13168	14.17997	143.35594	0.51124	0.87989	0.0443075	0.0352276	0.0461381	0.032443	0.0445842	0.0336266	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.34318	-134.50867	74.23512	0.0973	-0.13742	14.54808	144.69859	0.52967	0.89258	0.0505144	0.0357668	0.0463696	0.0322802	0.045113	0.033526	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.45573	-134.49461	74.34768	0.10146	-0.1374	14.75701	143.55757	0.48387	0.91975	0.0508217	0.035765	0.0411654	0.0298965	0.0391234	0.0308025	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.56829	-134.49461	74.46024	0.10074	-0.1374	14.72068	143.75073	0.56125	0.92707	0.0435929	0.034224	0.0387193	0.0293362	0.0364131	0.0300512	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.68535	-134.49461	74.57729	0.1	-0.13741	14.68329	143.95267	0.46046	0.91358	0.0401714	0.0335497	0.0364078	0.0275259	0.033604	0.0276659	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.78979	74.7979	-134.48055	74.68985	0.10403	-0.13738	14.88858	142.86655	0.47354	0.92976	0.0352884	0.0303076	0.0354911	0.026469	0.0322111	0.0259729	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.77574	74.91046	-134.46649	74.80241	0.10328	-0.13738	14.84986	143.06425	0.62453	0.91573	0.0321946	0.027541	0.0362992	0.0266613	0.0328593	0.0260764	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.77574	75.02302	-134.45244	74.91496	0.10719	-0.13736	15.05388	142.03239	0.62755	0.87831	0.0348727	0.028222	0.0387265	0.0265455	0.0345978	0.026045	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.77574	75.13557	-134.45244	75.02302	0.10644	-0.1431	15.40903	143.35645	0.46925	0.86204	0.0378763	0.0288135	0.0377542	0.0263934	0.0338649	0.0261057	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.77574	75.25264	-134.45244	75.14008	0.10563	-0.1431	15.36697	143.5666	0.51064	0.68005	0.0386357	0.0294348	0.0327724	0.0281583	0.0354255	0.0260826	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.46649	71.74536	-134.35403	71.71835	0.04494	-0.03437	4.88835	127.41158	0.62076	0.81086	0.0330155	0.0205475	0.0344138	0.0238202	0.0363381	0.0228643	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.45244	71.85792	-134.32593	71.8264	0.05028	-0.04009	5.55656	128.5672	0.70488	0.84878	0.0403587	0.0246175	0.0423429	0.0244262	0.0424069	0.0258829	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.45244	71.97047	-134.32593	71.93896	0.04998	-0.0401	5.53628	128.73726	0.68101	0.80523	0.0445994	0.0265573	0.0464764	0.0251375	0.0454166	0.0268942	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.45244	72.08303	-134.31187	72.04701	0.05521	-0.04582	6.19876	129.69078	0.67382	0.77774	0.0465289	0.0257412	0.0495499	0.0236845	0.0482296	0.025769	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.45244	72.19559	-134.31187	72.15957	0.05487	-0.04582	6.17651	129.86226	0.61008	0.70717	0.048688	0.0251934	0.0491613	0.0233203	0.0469607	0.0253635	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.43839	72.30814	-134.28375	72.27213	0.05999	-0.04581	6.52148	127.36543	0.50544	0.58749	0.0458419	0.0244356	0.0475291	0.0223389	0.0453382	0.0242154	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.43839	72.42071	-134.2697	72.37118	0.06509	-0.06301	7.82707	134.06898	0.48364	0.61179	0.0443726	0.0227227	0.0465227	0.0213516	0.0440676	0.0228814	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.43839	72.53326	-134.2697	72.48373	0.06469	-0.06301	7.80193	134.24606	0.47064	0.53848	0.0435859	0.0224243	0.0444488	0.0215551	0.0422141	0.0228369	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.43839	72.64582	-134.2697	72.57829	0.06435	-0.08595	9.27642	143.17769	0.38843	0.53193	0.042973	0.023096	0.0456776	0.0226527	0.0433018	0.0238222	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.42432	72.75838	-134.22754	72.68634	0.07461	-0.09165	10.21034	140.85085	0.4917	0.62884	0.0437854	0.0244777	0.0440533	0.0239318	0.0418775	0.0252657	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.42432	72.87093	-134.24159	72.7944	0.06886	-0.09739	10.30578	144.73817	0.49479	0.61982	0.0421597	0.0257472	0.0442753	0.0250134	0.0427185	0.0268951	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.42432	72.98349	-134.22754	72.90245	0.07371	-0.10312	10.9511	144.44351	0.45771	0.65334	0.0446077	0.028173	0.0464898	0.0259341	0.0442578	0.0273221	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.42432	73.09605	-134.21347	73.01051	0.07849	-0.10883	11.5933	144.2	0.43918	0.63927	0.0466827	0.0287451	0.0472589	0.0262308	0.0449166	0.0276728	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.41026	73.2131	-134.19942	73.12756	0.07797	-0.10883	11.56724	144.381	0.36041	0.54636	0.0485799	0.0293698	0.0509406	0.025259	0.0493125	0.0271343	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.41026	73.32566	-134.17131	73.22211	0.08788	-0.13174	13.6822	146.29369	0.37298	0.68323	0.0536761	0.0281795	0.0527991	0.0251841	0.0511772	0.0268765	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.41026	73.43822	-134.17131	73.33466	0.08731	-0.13174	13.65525	146.46785	0.47119	0.73435	0.0547521	0.0275123	0.0539448	0.0266306	0.0528041	0.0286695	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.39621	73.55077	-134.14319	73.44722	0.09183	-0.13172	13.87385	145.11684	0.50864	0.81304	0.0560323	0.0295922	0.0544702	0.0284	0.054232	0.03056	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.39621	73.66333	-134.14319	73.55978	0.09123	-0.13171	13.84315	145.29265	0.56731	0.81855	0.0568775	0.0320487	0.0546214	0.0308226	0.0548664	0.0334052	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.39621	73.77589	-134.14319	73.67234	0.09062	-0.13172	13.81347	145.47221	0.55957	0.80011	0.0580516	0.0356949	0.0520454	0.0327026	0.0524584	0.0354372	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.38216	73.88845	-134.11508	73.7849	0.095	-0.1317	14.03082	144.19588	0.53737	0.81142	0.0548049	0.0383206	0.0506656	0.0336434	0.0509967	0.0364751	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.38216	74.00101	-134.11508	73.89295	0.09439	-0.13744	14.4053	145.52063	0.51744	0.79017	0.0530163	0.0390526	0.0502492	0.0347598	0.0501231	0.037562	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.38216	74.11806	-134.10103	74.01001	0.09865	-0.13742	14.61567	144.32611	0.54822	0.85703	0.051482	0.0406214	0.0463107	0.0342649	0.0454592	0.0364924	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.3681	74.23062	-134.08698	74.12257	0.09798	-0.13742	14.58203	144.5119	0.56488	0.88656	0.0466224	0.0392565	0.0518786	0.0348146	0.0511316	0.03701	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.3681	74.34318	-134.08698	74.23512	0.0973	-0.13742	14.54802	144.69891	0.60288	0.89358	0.0516666	0.039235	0.0514251	0.0343104	0.0510715	0.0366958	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.3681	74.45573	-134.08698	74.34768	0.09663	-0.13742	14.51448	144.88765	0.54597	0.89988	0.0520827	0.0386529	0.0441998	0.032468	0.0433947	0.0346689	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.35403	74.56829	-134.05885	74.46024	0.10074	-0.1374	14.72053	143.75029	0.62473	0.9155	0.0437678	0.03575	0.0402479	0.031927	0.0394325	0.0340665	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.35403	74.68085	-134.05885	74.57279	0.10003	-0.1374	14.68458	143.94455	0.53428	0.88755	0.0386872	0.0345804	0.0367795	0.0295958	0.0351434	0.0310571	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-134.35403	74.7979	-134.0448	74.68535	0.10405	-0.14312	15.28761	143.98286	0.52242	0.89603	0.0365396	0.0339366	0.0341243	0.0274507	0.0317094	0.0278913	99.034
